Nome: SAO BORJA
Codigo Estacao: A830
Latitude: -28.65
Longitude: -56.01638888
Altitude: 81.08
Situacao: Operante
Data Inicial: 2007-07-20
Data Final: 2024-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2007-07-20;null;null;null;null;null;null;
2007-07-21;null;null;null;null;null;null;
2007-07-22;null;19,6;15,2;14,3;88;4,4;
2007-07-23;,6;15,8;9,7;3,6;59,6;1,5;
2007-07-24;0;14,7;8,5;3,9;64,6;2,6;
2007-07-25;0;12,9;7,9;3,8;69,6;2,9;
2007-07-26;0;17,9;10,3;4,6;62,6;1,8;
2007-07-27;0;18;11,2;5,7;70,5;2,5;
2007-07-28;0;13,1;8,5;4;57,9;4,5;
2007-07-29;0;14,3;8,1;2,3;57,5;4;
2007-07-30;0;19,5;11,8;3,9;67,5;2,9;
2007-07-31;0;20,9;12,9;6,7;74,8;2;
2007-08-01;0;24,3;16,1;9,6;72;2,3;
2007-08-02;,2;17,8;13,9;12;84,4;3,8;
2007-08-03;,8;12,9;12,1;11,4;92,7;3,3;
2007-08-04;6,2;11,4;9;8,3;87,9;2,9;
2007-08-05;2,4;12,7;7,7;3,1;82,7;2,3;
2007-08-06;0;12,7;10,8;5,3;89,2;1,8;
2007-08-07;1,4;16,8;9,9;4,3;76,1;1,3;
2007-08-08;0;22,8;12,8;5,1;64,6;3,4;
2007-08-09;0;29,8;21,8;8;60,2;4;
2007-08-10;1,2;23;13,3;11,2;84,9;4,8;
2007-08-11;,8;15,3;8,8;2,4;72,4;1,7;
2007-08-12;0;24,1;14,4;5,9;70,2;4;
2007-08-13;0;28,3;21,2;10;73,1;3,8;
2007-08-14;0;26,5;22,9;18,4;62,8;4,4;
2007-08-15;0;28,2;23,9;20,7;53;4,4;
2007-08-16;0;22,1;16;14,7;79,7;5,2;
2007-08-17;0;13,1;10,6;11,2;85,3;5,5;
2007-08-18;,2;14,1;10,4;7,7;84;3,4;
2007-08-19;0;12,6;11,5;8,8;93;3,1;
2007-08-20;2;11,3;9;7,1;82,6;2,9;
2007-08-21;0;20;11;2,9;68,5;3,1;
2007-08-22;0;23,7;16;7,6;64,8;2,7;
2007-08-23;0;31,4;22,3;12,3;61,3;3;
2007-08-24;0;25,4;19,9;18,1;67,5;3,9;
2007-08-25;7,2;19,2;16;13,7;79,5;4,6;
2007-08-26;0;16;13,4;12,9;86,6;5;
2007-08-27;,2;15,2;9,5;4,3;73,5;2,2;
2007-08-28;0;17,6;10,2;2,8;66,8;2,5;
2007-08-29;0;21;13,1;3,3;58,2;3,3;
2007-08-30;0;22,9;14,7;7;71,5;3,4;
2007-08-31;0;23,5;17;10,5;75,7;2,3;
2007-09-01;0;22,7;17;13;78,8;2,6;
2007-09-02;,8;25,7;17,9;11,6;76,8;2,6;
2007-09-03;0;32,4;22,4;15,2;71,4;2,8;
2007-09-04;0;33,5;25,8;18,1;52,7;3,7;
2007-09-05;0;34,8;25,7;19,4;51,8;4,2;
2007-09-06;0;29,5;24;18,8;62,9;4,9;
2007-09-07;0;31,3;25,1;20,3;62,3;2,9;
2007-09-08;0;34,8;26,5;20,3;54,5;3,4;
2007-09-09;0;35,7;27,4;21,4;46,5;3,9;
2007-09-10;0;34,8;26,7;20,2;48,5;3,7;
2007-09-11;0;29,2;24,4;19,2;55,2;3,2;
2007-09-12;,4;24,3;21,6;20,4;72,5;3,2;
2007-09-13;11,2;29,3;23,7;19;65,4;3,5;
2007-09-14;0;25,6;20,4;18,8;78,7;4,2;
2007-09-15;28;20,9;18,9;17,6;92,3;2,6;
2007-09-16;2,2;24,3;20;16,7;85,8;2,6;
2007-09-17;0;24,5;21;18,2;73,6;5,2;
2007-09-18;48,8;22,4;19;18,7;90,1;3,9;
2007-09-19;15,6;20,9;16,2;11,5;75,2;2,1;
2007-09-20;,8;16,8;15,5;13,8;83,3;2,3;
2007-09-21;18,2;25;18,7;14,8;89,2;3,3;
2007-09-22;36,6;21,2;18,7;16,7;92,6;4,2;
2007-09-23;82;19,8;16,6;15,1;93;4,4;
2007-09-24;10,8;16;11,9;7,2;65,9;4,4;
2007-09-25;0;18,4;12,2;7,2;65,2;2,9;
2007-09-26;0;15,5;13,1;10;76,6;4;
2007-09-27;,6;21,8;16,9;12,4;75,2;2,3;
2007-09-28;,2;26;18;11,4;67,5;2,3;
2007-09-29;0;29,9;21,5;13,4;52,3;5,4;
2007-09-30;0;30,8;22,5;15,8;57,8;4,7;
2007-10-01;0;30,2;23,2;16,5;59,6;4,6;
2007-10-02;0;29,4;23,2;18,3;64,5;4,7;
2007-10-03;3,8;31,8;25,1;20,2;66,3;3,9;
2007-10-04;0;30,7;25,6;20,9;63,3;3,6;
2007-10-05;0;32,7;26,1;21,8;57,4;4;
2007-10-06;0;27,8;22;21,6;78,3;4;
2007-10-07;12,2;23,2;20;17,5;85,5;3,8;
2007-10-08;0;29,4;22;15,4;73,9;3,7;
2007-10-09;0;33,5;25,8;19;70,6;3,8;
2007-10-10;16,2;28,9;22,1;18,9;85,3;4;
2007-10-11;16,4;21;19,7;18,9;93;3,2;
2007-10-12;40,8;21,6;19,2;19;89,5;4,7;
2007-10-13;,4;21,6;16,8;13,2;78,2;2,8;
2007-10-14;0;23,1;17,5;12,7;76,7;3,6;
2007-10-15;4,4;22,1;19,1;16,8;91;2,1;
2007-10-16;1;23,2;19,2;16,8;83,5;3,3;
2007-10-17;,2;25,2;19,1;13;73,5;,9;
2007-10-18;0;28,6;21,8;14,7;67,6;1,9;
2007-10-19;0;31;23,8;17,1;62,5;2,3;
2007-10-20;0;31,3;24,4;19,1;71,7;2,9;
2007-10-21;0;26,4;22,2;19,3;75,4;2,8;
2007-10-22;0;29,2;23;17,7;68,5;3,9;
2007-10-23;0;27,8;22,5;18,3;56,9;4,2;
2007-10-24;0;29,7;22,7;16,4;65,6;3,9;
2007-10-25;0;30,4;24,5;18,9;66;2,9;
2007-10-26;0;32,7;26;20,6;68,1;2,1;
2007-10-27;0;26,7;22,4;21,5;77,8;2,5;
2007-10-28;6,6;32,8;24,1;17,8;76,7;2,8;
2007-10-29;16,2;24,1;21,1;18,3;80,3;6,1;
2007-10-30;64,8;22,2;19,4;17,9;90,8;3,3;
2007-10-31;27,6;32,3;25,2;18,6;77,9;3,5;
2007-11-01;29,4;29;20,2;18,8;86,4;4,2;
2007-11-02;0;22;18,5;15,7;66,5;2,1;
2007-11-03;0;26;19,1;11,8;66,8;1,7;
2007-11-04;1;22,3;18,6;15;59,2;3,5;
2007-11-05;0;25,2;17,2;8;48,8;2,4;
2007-11-06;0;27,3;20,2;12,4;52;2,3;
2007-11-07;0;31,7;23,3;15,7;50,2;2,3;
2007-11-08;0;33,6;25,8;17,2;59,4;2,4;
2007-11-09;0;28;22,3;21,3;81,3;2,8;
2007-11-10;1,4;21;19,3;17,3;86,4;2,4;
2007-11-11;2,2;21,6;16,7;11,2;60;3,3;
2007-11-12;0;25,5;17,8;9,7;49,8;2,9;
2007-11-13;0;30,1;21,3;11,8;58,7;2,9;
2007-11-14;6;22,7;19,6;16,9;69;4,2;
2007-11-15;0;21,8;14,8;7,6;51,6;3,8;
2007-11-16;null;null;null;null;null;null;
2007-11-17;null;null;null;null;null;null;
2007-11-18;null;null;null;null;null;null;
2007-11-19;null;null;null;null;null;null;
2007-11-20;null;31,9;26,1;19,7;63,5;1,9;
2007-11-21;0;31,3;25,7;17,4;55,9;2;
2007-11-22;0;33,1;26;18,9;58,3;2,9;
2007-11-23;0;28,1;23,4;21,4;76,8;2,5;
2007-11-24;11,6;21,4;19,4;16,8;85;3,1;
2007-11-25;,2;26,9;20,6;14,3;68,1;2,6;
2007-11-26;0;28,7;22,2;13;53,2;2,8;
2007-11-27;0;30,3;24,2;15,5;49,7;2,7;
2007-11-28;0;30,4;24,7;18,8;51,1;3,3;
2007-11-29;0;33,3;24,6;16,3;50,7;3,8;
2007-11-30;0;34,5;25,6;17,4;46,8;3,8;
2007-12-01;0;36,2;27,3;18,8;50,3;3,3;
2007-12-02;0;31,1;26;21,4;58,2;3;
2007-12-03;0;32,9;27,2;21,4;53;1,9;
2007-12-04;0;36,3;28;22,5;54,2;3,7;
2007-12-05;7,6;25,7;22,3;19,4;79,2;3,3;
2007-12-06;0;28,6;22,4;16,9;63,5;3,1;
2007-12-07;0;30,8;23,8;15,3;51;1,9;
2007-12-08;0;32,7;25,4;17,3;51,6;2,3;
2007-12-09;0;34,5;27,5;19,4;44,4;2,1;
2007-12-10;null;null;null;null;null;null;
2007-12-11;null;null;null;null;null;null;
2007-12-12;null;null;null;null;null;null;
2007-12-13;null;null;null;null;null;null;
2007-12-14;null;null;null;null;null;null;
2007-12-15;null;null;null;null;null;null;
2007-12-16;null;null;null;null;null;null;
2007-12-17;null;null;null;null;null;null;
2007-12-18;null;null;null;null;49,5;null;
2007-12-19;0;33,8;25,5;16,7;55,3;1,7;
2007-12-20;0;34,6;26,6;19,3;44,1;2,2;
2007-12-21;0;35,8;27,9;21,4;44,6;2,5;
2007-12-22;0;36,7;28,3;20,5;50,2;1,8;
2007-12-23;0;37,9;29;22,1;46,3;2,7;
2007-12-24;0;31,4;25,6;21;63,4;3;
2007-12-25;12,8;30,5;24;18,4;73,2;1,4;
2007-12-26;0;34,7;27,7;21;62,8;1,5;
2007-12-27;1,6;29,9;24,8;20,8;77,7;2,3;
2007-12-28;4,4;31,2;24,9;22,1;84,8;2,2;
2007-12-29;8,8;28,4;23,6;21;86,4;2,6;
2007-12-30;21,8;32;25,5;20,2;77,1;2,4;
2007-12-31;0;33,3;26,6;20,2;69,6;1,8;
2008-01-01;0;35,1;29,1;23,6;59,5;2,1;
2008-01-02;0;34,2;27,5;23,4;68;2,7;
2008-01-03;2,8;32,9;26;21,7;78,9;2,9;
2008-01-04;3;33,1;26,5;20,9;73,2;2,8;
2008-01-05;0;32,7;26,8;21,4;63,3;3,2;
2008-01-06;0;33,1;27;20,6;53,8;2,6;
2008-01-07;0;34,1;27,6;21,2;51,8;2,7;
2008-01-08;0;36,1;28,7;21,3;45,2;2,4;
2008-01-09;0;37,1;30;23,5;47,3;1,9;
2008-01-10;0;37,9;30,3;23,3;49,7;2,7;
2008-01-11;8;32;25,8;20,1;69,1;4;
2008-01-12;0;31,4;24,4;18,5;62,7;3,7;
2008-01-13;0;34,6;26,6;19,6;62;3,4;
2008-01-14;0;36,9;29,9;23,4;56,8;3,2;
2008-01-15;0;36,8;30,3;23,9;52,1;2,5;
2008-01-16;0;33,4;28,2;25,8;68,2;2,4;
2008-01-17;0;33,9;27,2;22,2;72,5;2;
2008-01-18;0;30,1;24,2;23,3;83,2;3,9;
2008-01-19;26,8;29,6;23,1;19;71,4;4;
2008-01-20;0;28,4;23,1;18;56,5;4;
2008-01-21;0;30,7;23,7;16,8;52,1;4,8;
2008-01-22;0;31,7;24,5;18,6;61,6;4;
2008-01-23;0;30,7;25,5;20,5;56,3;4,2;
2008-01-24;0;34;26,9;21,1;57,7;3,3;
2008-01-25;0;34,4;27,8;21,8;56,3;3,5;
2008-01-26;0;31,4;26,7;21,9;59;4,4;
2008-01-27;0;32,1;26,9;22,6;53,8;4,2;
2008-01-28;0;30,9;25,7;22,1;64,2;2,3;
2008-01-29;,2;30,4;24,6;21,7;76,3;2,1;
2008-01-30;0;31,7;25;21,1;72,6;2,9;
2008-01-31;0;31,5;24;19,1;72,8;2,5;
2008-02-01;9,6;29,7;23,4;19,6;77;1,9;
2008-02-02;,2;30,9;24,3;18,9;72,3;2,8;
2008-02-03;0;30,5;24,1;18,8;63,4;2,7;
2008-02-04;0;30,1;22,9;13,4;47,3;2,2;
2008-02-05;0;34,8;25,8;17;43,3;3,1;
2008-02-06;0;37,1;27,2;20,3;51,1;3,4;
2008-02-07;4,2;36,7;28,6;22,2;54,2;2,6;
2008-02-08;0;37,4;29,1;22,2;48,9;3,2;
2008-02-09;11,6;29,4;24;20,9;82,6;2,1;
2008-02-10;3,2;30,2;24,4;21,1;74,3;2,2;
2008-02-11;0;29,2;23,6;19,1;66,5;3,1;
2008-02-12;4,8;29,4;23,2;18,4;67,8;2,4;
2008-02-13;0;31,4;24,3;16,6;59,9;1,6;
2008-02-14;0;34,3;26,9;19,6;50,2;3;
2008-02-15;,2;29,5;24,3;22,3;71,9;3,1;
2008-02-16;3,4;32,8;25,6;20,5;75,3;1,8;
2008-02-17;4,8;35,4;28,4;22,3;64;1,9;
2008-02-18;0;35,7;28,1;21,7;56,6;3,6;
2008-02-19;0;34,3;26,8;20,2;59,2;3,2;
2008-02-20;0;34,5;28,2;22,1;56,4;2,7;
2008-02-21;0;34,8;null;19,7;49,9;2,4;
2008-02-22;null;32,1;26,6;22,4;49,5;2,6;
2008-02-23;0;35,6;28,5;22,2;47;2,6;
2008-02-24;0;36,3;28,1;21,6;49,5;3,4;
2008-02-25;0;36,6;28,2;21,7;54,2;3,1;
2008-02-26;9;29,9;24,4;21,9;81,2;2;
2008-02-27;1,4;32,5;25,2;22;79,1;1,7;
2008-02-28;1,4;26;23,3;23,3;86,9;2,5;
2008-02-29;37;29,5;23,6;19,6;81,3;1,8;
2008-03-01;,4;28,7;22,4;20;85,5;2,2;
2008-03-02;44;27,3;22,2;20,1;87,5;3,5;
2008-03-03;1;28,6;23;20,4;80,9;3,9;
2008-03-04;0;28,3;23,1;20;75,3;3,8;
2008-03-05;0;29,4;22,5;16,8;70,8;1,5;
2008-03-06;0;30,8;23,1;17,1;66;1,3;
2008-03-07;0;31,4;24,9;17,8;60;1,5;
2008-03-08;0;34,5;27,3;19,3;50,9;2,7;
2008-03-09;0;32,9;27,2;23;68,6;2,6;
2008-03-10;14,4;29,1;24,1;21,6;80;3,3;
2008-03-11;12;28;23,7;19,9;78;3,8;
2008-03-12;0;28,2;22,8;18,7;70,8;3,1;
2008-03-13;0;28,3;22,3;16,2;64,1;3,1;
2008-03-14;0;27;21,9;17,1;63,3;3,4;
2008-03-15;0;29,9;22,7;16,3;60,2;3,9;
2008-03-16;0;31,6;24,1;17,8;58,5;3;
2008-03-17;0;33,5;25,8;19,1;57;2,8;
2008-03-18;0;33,4;26,3;19;48;3,3;
2008-03-19;0;34,4;26,9;21,1;51;2,8;
2008-03-20;0;33,3;27,3;23;61,6;2;
2008-03-21;0;33,6;26,7;20,5;65,4;1,8;
2008-03-22;0;32,4;25,3;22,8;74,8;2,9;
2008-03-23;7,6;30,2;23,9;18,9;73,1;3,2;
2008-03-24;0;30,2;23,7;17,7;67,4;3;
2008-03-25;0;33;24,3;15,7;67,1;2;
2008-03-26;0;34;26,8;19,8;60,6;1,9;
2008-03-27;0;28,7;23,2;23,1;81,5;2,8;
2008-03-28;15,6;29,4;23,2;18,9;79,6;2,4;
2008-03-29;0;29,9;23,9;18,3;65,4;4,2;
2008-03-30;0;29,7;23,3;17,5;63,5;3,2;
2008-03-31;13,8;28,6;23,5;18,5;74;2,8;
2008-04-01;0;28,4;23,2;19,6;80,6;1,7;
2008-04-02;0;26,5;21,2;15,9;70,6;2,5;
2008-04-03;0;22,8;17,4;10,9;73,8;2;
2008-04-04;0;24,9;17,6;8,8;61;1,6;
2008-04-05;0;28;19,4;10,2;58,1;1,4;
2008-04-06;0;31,1;22,4;15,2;52,8;2;
2008-04-07;0;32,3;22,7;13,4;50,3;1,3;
2008-04-08;0;32,3;23,5;14,9;52,8;1,6;
2008-04-09;0;31,3;23,7;18,8;55,5;2,8;
2008-04-10;29,2;28;21,7;18,6;83,5;2,2;
2008-04-11;0;32,5;23,7;19,5;79,3;2,4;
2008-04-12;93,2;25,4;22,2;20,2;89,5;2,6;
2008-04-13;8,4;21,3;19;18;86,4;4;
2008-04-14;,8;17,6;12,6;8,1;64,3;3,8;
2008-04-15;0;19,5;12,8;6;62,5;2,3;
2008-04-16;0;24,8;17;10,2;58;1,4;
2008-04-17;0;25,1;18,9;13,7;70,5;,7;
2008-04-18;0;28,1;21,5;16,6;78;1,1;
2008-04-19;0;28,3;22,4;17,8;78,1;1,4;
2008-04-20;0;28,6;22,5;17,7;71;2,5;
2008-04-21;0;26,7;21,4;16,9;69;3,2;
2008-04-22;0;27,2;20,9;15;76,5;1,7;
2008-04-23;0;28;21;15;77,3;,6;
2008-04-24;0;29;20,9;14,3;72,8;,8;
2008-04-25;0;23,4;20,1;17,6;81,3;2;
2008-04-26;26,2;19,8;18,2;16,8;91,6;3,5;
2008-04-27;18,4;26,9;20;14,9;81,6;2,3;
2008-04-28;7,4;29,7;21,3;17,7;83,3;3,5;
2008-04-29;19,4;19,3;16;13,7;67,3;4,9;
2008-04-30;0;18,5;11,4;4,7;59,8;3;
2008-05-01;0;12,9;12,1;9,8;72,8;3,3;
2008-05-02;12,4;15,8;13,5;11,7;92,3;3,1;
2008-05-03;1,4;18,6;15,1;12,1;87,2;3,4;
2008-05-04;,6;21,1;15,8;11,4;77,5;2,4;
2008-05-05;0;21,4;14,7;9,8;81;,8;
2008-05-06;,2;22,5;14,9;7,8;74,6;,8;
2008-05-07;0;22,6;16;9,3;65,4;1,5;
2008-05-08;0;23;16,4;8,7;69,5;1,4;
2008-05-09;0;19,2;14,4;9,5;73,5;2,5;
2008-05-10;0;20,2;13;5,9;71,8;1,9;
2008-05-11;0;21,4;14,3;8,1;81,6;1,7;
2008-05-12;,2;20,1;14,5;7,9;85,1;1,5;
2008-05-13;,2;17,9;12,6;9,3;93;,8;
2008-05-14;,2;19,3;13;9;88,7;,9;
2008-05-15;,2;24,2;14,1;6,5;78;1;
2008-05-16;0;24,1;16,7;10,1;65,6;2,2;
2008-05-17;0;25,9;17;10,7;69,4;2,7;
2008-05-18;0;28,6;20,5;13,2;69,4;3,4;
2008-05-19;0;31;24,2;17,1;71,4;3,5;
2008-05-20;0;31;25,2;21,6;71,5;3,2;
2008-05-21;null;null;null;null;64,4;null;
2008-05-22;0;31,6;26;22,5;60,6;2,9;
2008-05-23;0;30;24,1;20,2;63,8;2,9;
2008-05-24;6,2;24,7;19,5;18,5;74,2;3,5;
2008-05-25;0;18,1;12,4;7,4;76;1,8;
2008-05-26;0;18,7;13,2;9,6;79,9;2,7;
2008-05-27;1;28,7;19,7;11;73,8;3,8;
2008-05-28;27;23,2;19,2;16,8;87;3,8;
2008-05-29;33,4;14,6;9,4;7,7;77,8;4,9;
2008-05-30;0;11,7;6,1;,9;70,3;2;
2008-05-31;0;12,6;7,5;1,8;70,6;2,9;
2008-06-01;0;17,9;9,6;3,2;71,4;2,4;
2008-06-02;0;18,8;13,1;7,2;81,8;3,5;
2008-06-03;58,4;16,9;14,4;11,2;89,5;4,4;
2008-06-04;1;19,6;15,1;11,3;84,7;2,4;
2008-06-05;0;26,2;18,6;13,2;84,7;2,5;
2008-06-06;,2;22,1;18,8;16,3;77,8;2,6;
2008-06-07;0;24,3;18;14,6;78,3;3;
2008-06-08;15,4;24,6;20,5;15,7;88,2;2,1;
2008-06-09;26,8;21,4;15,9;17,1;89,5;3,9;
2008-06-10;1,8;14,3;8,7;4,2;75,8;1,6;
2008-06-11;0;16,9;10,2;5,4;75,3;1,8;
2008-06-12;0;18,7;13;5,8;66,5;1;
2008-06-13;0;20,7;13,1;5,4;63,4;1,8;
2008-06-14;0;21,6;15,8;9,6;66,8;2,7;
2008-06-15;0;14;9,6;4,7;57,5;3;
2008-06-16;0;14,1;7,1;1,3;71,6;,9;
2008-06-17;0;16,4;8,4;2,3;67,3;2,2;
2008-06-18;0;18,6;12,9;4,4;65,1;2,3;
2008-06-19;0;27,3;19;10,9;66,9;3,7;
2008-06-20;,2;21,9;12,3;9,8;78,8;4,5;
2008-06-21;0;10,4;8,9;8;82,5;3,1;
2008-06-22;,2;12,7;9,9;8,3;85,2;1,9;
2008-06-23;0;16;9,2;4,1;76,5;3,3;
2008-06-24;0;18,2;10,6;3,3;79,3;2,7;
2008-06-25;0;20,1;14;7,7;80,8;2,6;
2008-06-26;5,6;17,9;16,4;11;92;2,3;
2008-06-27;40,2;16,1;15,3;14,8;95,1;1,9;
2008-06-28;12,6;16,3;15,2;14,5;93,6;3,1;
2008-06-29;1,2;18,2;15,2;13,1;87,7;1,6;
2008-06-30;0;16,5;14,3;11,9;92,8;1,8;
2008-07-01;,4;24,4;15,4;9,4;82,9;2,3;
2008-07-02;0;24,7;18,6;10,5;74,4;3,6;
2008-07-03;3,6;23,4;17,9;14;80;3,2;
2008-07-04;0;25,8;19,1;14,8;80,5;3,1;
2008-07-05;0;27,8;20,8;16;73,2;3,6;
2008-07-06;0;27,5;20,5;16,1;67,5;3,5;
2008-07-07;0;22,5;19,1;17,5;79,7;3;
2008-07-08;11,6;19,6;17,8;16,9;91,9;1,7;
2008-07-09;,2;21,1;16,1;11,6;92,5;1,7;
2008-07-10;,2;25,2;18,8;14,3;84,8;2,9;
2008-07-11;0;26,1;20,2;15;73,3;3,1;
2008-07-12;0;24,4;18,4;13,7;70,4;4;
2008-07-13;0;26,9;20;15,4;70,9;3,2;
2008-07-14;0;28;21,2;16;67,8;3,2;
2008-07-15;0;27,4;20,6;15,8;68,3;2,7;
2008-07-16;0;26,7;18,9;13,5;64,8;3,5;
2008-07-17;0;27,4;19,9;14;60,1;3,7;
2008-07-18;0;26,8;20,5;16,6;65,9;2,1;
2008-07-19;0;26,9;18,9;15,5;74,5;2,5;
2008-07-20;13,6;21,2;17;13,9;83,9;3,6;
2008-07-21;2,6;26,8;21;14,2;73,7;4,3;
2008-07-22;24;23,7;14,6;12,6;89;4,1;
2008-07-23;,4;17,6;14,1;11,8;81,8;2,2;
2008-07-24;0;16,6;12,8;9,9;81,2;2,8;
2008-07-25;0;16,7;11;6,6;74;2,8;
2008-07-26;0;17,1;11,8;7,3;73,3;3,1;
2008-07-27;0;21,4;16;9,3;82;2,2;
2008-07-28;,6;19,9;15,9;13,1;90,2;3,5;
2008-07-29;5,4;18,9;17,7;14,8;88,5;3,6;
2008-07-30;13,4;17,9;16;15;89,8;2,2;
2008-07-31;,2;19;15,2;12,2;84,1;1,2;
2008-08-01;0;21,7;16,5;12,7;83,6;2,3;
2008-08-02;18,8;18,7;16,4;15,1;85,9;2,3;
2008-08-03;0;15,3;11,5;8,8;77,9;2,9;
2008-08-04;0;20,9;12,2;5,9;73,1;2,4;
2008-08-05;0;19,4;14,5;9,4;72,1;2,7;
2008-08-06;0;24,1;14,4;6,3;71,7;2,3;
2008-08-07;0;23,9;17;10,9;73,8;2,4;
2008-08-08;0;19,2;13,9;9,4;59,4;4,4;
2008-08-09;0;21,8;13,5;7,7;70;3,3;
2008-08-10;0;23,4;16,8;8,9;78,4;3,2;
2008-08-11;0;27,5;20,2;14,6;73,3;3,6;
2008-08-12;32,2;22,7;17,2;15,1;76,3;4,5;
2008-08-13;0;19,2;12,5;7,1;74;3,2;
2008-08-14;0;21,8;15,5;10,1;82,7;2,6;
2008-08-15;2,2;23,4;18,2;13,2;85,4;1,1;
2008-08-16;0;30,2;22,5;16,3;73,9;3,5;
2008-08-17;16,6;27,8;18,2;16;79,4;4,2;
2008-08-18;,2;16;14;11,6;81,4;2,7;
2008-08-19;0;21,9;17,5;13,7;85,9;1,8;
2008-08-20;0;19,2;17,4;15,8;93;1,1;
2008-08-21;15;17,8;16,3;15,7;87,5;3;
2008-08-22;1,4;18,1;13;8,8;68,1;4;
2008-08-23;,2;18,2;13,2;8,8;66;3,7;
2008-08-24;0;21,3;16,4;11,3;75,9;2,4;
2008-08-25;0;24,6;17,5;11,4;71,1;2,6;
2008-08-26;0;29,5;20,3;12,8;63;4,4;
2008-08-27;0;32,5;23,8;16,9;59;3,8;
2008-08-28;2,6;24,9;17,9;15,6;75,7;4,5;
2008-08-29;12,4;18,3;12;7,5;76,4;1,6;
2008-08-30;0;19,2;12,9;5,6;60,9;2,2;
2008-08-31;0;23,8;15;7,7;62,4;3,1;
2008-09-01;0;28,5;19,4;11,1;63,9;3,3;
2008-09-02;0;31,8;23,2;15,2;57,3;3,8;
2008-09-03;0;27,9;22,8;20,7;59,9;4,3;
2008-09-04;0;17,1;13,3;11,4;61,6;5,9;
2008-09-05;18,8;13;7,8;7;85,2;4,8;
2008-09-06;21,8;10,3;6,6;5;87;3,7;
2008-09-07;,4;15,7;9,1;2,6;73,2;1,8;
2008-09-08;0;18,8;12,1;5;67;3,1;
2008-09-09;0;24,6;16,5;9,4;69,6;2,1;
2008-09-10;0;30,3;20,7;13,7;74,5;1,7;
2008-09-11;10,4;23,7;19,5;18,6;88,2;3,7;
2008-09-12;6,4;16,7;14,6;13,8;83,4;3,4;
2008-09-13;0;16,4;11,1;6,2;67,7;2,2;
2008-09-14;0;19,3;12,3;4,9;63;1;
2008-09-15;0;18,8;13;7,9;66;2,5;
2008-09-16;0;19,5;13;7;70,1;3,5;
2008-09-17;0;23,7;15,7;9,7;62,7;3,8;
2008-09-18;0;25,4;17,1;10;58,8;4,5;
2008-09-19;0;25,3;18,5;12,9;57,1;4,3;
2008-09-20;,8;21,5;15,9;14,4;84,3;1,8;
2008-09-21;4,6;18,1;13,3;8,5;74,6;2,8;
2008-09-22;0;20,8;14,7;10;77,1;1,6;
2008-09-23;0;22,7;16,8;11,3;67,5;3,6;
2008-09-24;0;26,5;18,5;12;63,7;3,4;
2008-09-25;0;28,8;20,9;14,8;60,5;2,9;
2008-09-26;0;28,4;21,7;15,9;56,1;3,2;
2008-09-27;0;28;21,5;15,4;55,8;3,8;
2008-09-28;0;29;22,2;16,2;59,1;4,2;
2008-09-29;2,2;24,9;18,9;17,4;79,5;3,6;
2008-09-30;14,6;22,5;18,7;16,2;83,3;,6;
2008-10-01;0;26;19,9;16,1;81,3;2;
2008-10-02;,2;22,8;18;15,2;76;2,6;
2008-10-03;0;27,2;18,9;10,7;60,5;3,5;
2008-10-04;0;23,1;19,5;15,3;58,1;4;
2008-10-05;0;21,7;16,9;12,5;64;2,8;
2008-10-06;0;24,1;17,1;8,6;40,8;2;
2008-10-07;0;26,5;17,6;9,2;53,7;2,1;
2008-10-08;0;23,3;16,4;9,5;51,6;4,3;
2008-10-09;0;27,5;19,2;11,8;55,4;4,2;
2008-10-10;0;29,5;21,7;15,2;57,6;3,3;
2008-10-11;0;30,9;25;19,7;63,3;2,5;
2008-10-12;0;32,2;25,9;20,3;67,3;3,2;
2008-10-13;34,6;28,6;21,9;19,8;82,1;4,9;
2008-10-14;112,2;23,9;20,6;18;88;4,6;
2008-10-15;41,4;23,4;20,6;18,6;90,7;3,2;
2008-10-16;8,4;20,9;19,5;17,8;84,1;4,4;
2008-10-17;0;20,1;17,8;16,2;80,6;3,3;
2008-10-18;0;23,6;18,4;15,1;74,9;3,6;
2008-10-19;0;27;19,8;11,9;70;1,8;
2008-10-20;0;30,8;23,8;17,4;67,3;3,1;
2008-10-21;0;33,1;26,4;20,1;62,9;3,5;
2008-10-22;99;28,5;21,6;18,9;84,5;4,1;
2008-10-23;24,4;23,2;20,6;18,8;88;2,5;
2008-10-24;9;28,3;23,8;18,9;80,6;2,1;
2008-10-25;16,6;25,7;22,3;22,2;90,7;3,8;
2008-10-26;79,4;24,5;21,6;19,9;90,1;4,2;
2008-10-27;,8;25,6;21;17,1;77,7;3;
2008-10-28;0;30,9;22,6;16,2;70,2;3,4;
2008-10-29;17,8;24,4;21,9;19,8;85,7;3;
2008-10-30;2,4;24,3;20,4;16,3;60,8;3,1;
2008-10-31;0;26;20,3;14,3;59;3,1;
2008-11-01;0;22,2;18,7;17;78,3;3,1;
